"X"	"Subcellular.location..CC."	"Intramembrane"	"Topological.domain"	"Transmembrane"
"1026"	"Q86TY3"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 28..714; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 736..774; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 715..735; /note=Helical; /evidence=ECO:0000255"
"1050"	"Q13873"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:25187962}; Single-pass type I membrane protein."	NA	"TOPO_DOM 27..150; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 172..1038; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 151..171; /note=Helical; /evidence=ECO:0000255"
"1052"	"Q9BWV1"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12634428}; Single-pass type I membrane protein {ECO:0000269|PubMed:12634428}. Note=Enriched at sites of cell-cell contact."	NA	"TOPO_DOM 31..855; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 877..1114; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 856..876; /note=Helical; /evidence=ECO:0000255"
"1060"	"A8MVS5"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 20..117; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 139..230; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 118..138; /note=Helical; /evidence=ECO:0000255"
"1066"	"Q9ULX7"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 16..290; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 312..337; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 291..311; /note=Helical; /evidence=ECO:0000255"
"1067"	"Q9BY67"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11279526, ECO:0000269|PubMed:22438059}; Single-pass type I membrane protein {ECO:0000269|PubMed:11279526}. Synapse {ECO:0000250|UniProtKB:Q8R5M8}. Note=Localized to the basolateral plasma membrane of epithelial cells in gall bladder. {ECO:0000250|UniProtKB:Q8R5M8}."	NA	"TOPO_DOM 45..374; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 396..442; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 375..395; /note=Helical; /evidence=ECO:0000255"
"1085"	"Q6UWJ8"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 30..141; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 163..174; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 142..162; /note=Helical; /evidence=ECO:0000255"
"1086"	"Q99467"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..626; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 651..661; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 627..650; /note=Helical; /evidence=ECO:0000255"
"1087"	"P06729"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23006327, ECO:0000269|PubMed:2437578}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 25..209; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 236..351; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 210..235; /note=Helical; /evidence=ECO:0000255"
"1088"	"Q8TD46"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted."	NA	"TOPO_DOM 29..265; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 287..348; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 266..286; /note=Helical; /evidence=ECO:0000255"
"1089"	"Q15762"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 19..254; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 276..336; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 255..275; /note=Helical; /evidence=ECO:0000255"
"1090"	"Q9HCU0"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 18..687; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 709..757; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 688..708; /note=Helical; /evidence=ECO:0000255"
"1091"	"Q9NZQ7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:28813410, ECO:0000269|PubMed:28813417}; Single-pass type I membrane protein {ECO:0000255}. Early endosome membrane {ECO:0000269|PubMed:28813417}; Single-pass type I membrane protein {ECO:0000255}. Recycling endosome membrane {ECO:0000269|PubMed:28813417}; Single-pass type I membrane protein {ECO:0000255}. Note=Associates with CMTM6 at recycling endosomes, where it is protected from being targeted for lysosomal degradation. {ECO:0000269|PubMed:28813417}.; SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:15780196}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 2]: Endomembrane system {ECO:0000269|PubMed:15780196}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 19..238; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 260..290; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 239..259; /note=Helical; /evidence=ECO:0000255"
"1092"	"P20138"	"SUBCELLULAR LOCATION: [Isoform CD33M]: Cell membrane {ECO:0000269|PubMed:10611343, ECO:0000269|PubMed:28747436}; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform CD33m]: Peroxisome {ECO:0000269|PubMed:28747436}. Note=CD33m isoform does not localize to cell surfaces but instead accumulates in peroxisomes. {ECO:0000269|PubMed:28747436}."	NA	"TOPO_DOM 18..259; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 283..364; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 260..282; /note=Helical; /evidence=ECO:0000255"
"1095"	"P07766"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10384095, ECO:0000269|PubMed:15294938}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 23..126; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 153..207; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 127..152; /note=Helical; /evidence=ECO:0000255"
"1096"	"P09693"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:8636209}; Single-pass type I membrane protein."	NA	"TOPO_DOM 23..116; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 138..182; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 117..137; /note=Helical; /evidence=ECO:0000255"
"1098"	"P40259"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Note=Following antigen binding, the BCR has been shown to translocate from detergent-soluble regions of the cell membrane to lipid rafts although signal transduction through the complex can also occur outside lipid rafts. {ECO:0000250}."	NA	"TOPO_DOM 29..159; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 181..229; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 160..180; /note=Helical; /evidence=ECO:0000255"
"1099"	"Q9UIB8"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11389028, ECO:0000269|PubMed:12962726}; Single-pass type I membrane protein {ECO:0000269|PubMed:11389028, ECO:0000269|PubMed:12962726}."	NA	"TOPO_DOM 22..225; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 247..345; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 226..246; /note=Helical; /evidence=ECO:0000255"
"1100"	"P42081"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..247; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 269..329; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 248..268; /note=Helical; /evidence=ECO:0000255"
"1101"	"P01732"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:1460019, ECO:0000269|PubMed:17341584, ECO:0000269|PubMed:17678538}; Single-pass type I membrane protein. Note=CD8A localizes to lipid rafts only when associated with its partner CD8B. {ECO:0000269|PubMed:17341584}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted {ECO:0000269|PubMed:7923932}."	NA	"TOPO_DOM 22..182; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 204..235; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 183..203; /note=Helical; /evidence=ECO:0000255"
"1102"	"P10966"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:11714755, ECO:0000269|PubMed:3145196}; Single-pass type I membrane protein {ECO:0000305}. Note=Requires the partner CD8A for efficient cell surface expression (PubMed:3145196). The heterodimer CD8A/CD8B localizes to lipid rafts due to CD8B cytoplasmic tail palmitoylation. {ECO:0000269|PubMed:10925291, ECO:0000269|PubMed:11714755, ECO:0000269|PubMed:3145196}.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 5]: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 6]: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 7]: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 8]: Secreted {ECO:0000305}."	NA	"TOPO_DOM 22..170; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 192..210; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 171..191; /note=Helical; /evidence=ECO:0000255"
"1103"	"P12830"	"SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:28169360}. Cell membrane {ECO:0000269|PubMed:19403558, ECO:0000269|PubMed:28301459}; Single-pass type I membrane protein. Endosome. Golgi apparatus, trans-Golgi network. Note=Colocalizes with DLGAP5 at sites of cell-cell contact in intestinal epithelial cells. Anchored to actin microfilaments through association with alpha-, beta- and gamma-catenin. Sequential proteolysis induced by apoptosis or calcium influx, results in translocation from sites of cell-cell contact to the cytoplasm. Colocalizes with RAB11A endosomes during its transport from the Golgi apparatus to the plasma membrane."	NA	"TOPO_DOM 155..709; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 731..882; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 710..730; /note=Helical; /evidence=ECO:0000255"
"1105"	"Q12864"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 23..787; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 809..832; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 788..808; /note=Helical; /evidence=ECO:0000255"
"1106"	"P19022"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P15116}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:P15116}. Cell junction {ECO:0000269|PubMed:28169360}. Cell surface {ECO:0000250|UniProtKB:P15116}. Cell junction, desmosome {ECO:0000250|UniProtKB:P15116}. Cell junction, adherens junction {ECO:0000250|UniProtKB:P15116}. Note=Colocalizes with TMEM65 at the intercalated disk in cardiomyocytes. Colocalizes with OBSCN at the intercalated disk and at sarcolemma in cardiomyocytes. {ECO:0000250|UniProtKB:P15116}."	NA	"TOPO_DOM 160..724; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 746..906; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 725..745; /note=Helical; /evidence=ECO:0000255"
"1107"	"Q8IXH8"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:28051089}; Single-pass type I membrane protein {ECO:0000305|PubMed:28051089}."	NA	"TOPO_DOM 28..614; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 636..832; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 615..635; /note=Helical; /evidence=ECO:0000255"
"1108"	"P22223"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 108..654; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 678..829; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 655..677; /note=Helical; /evidence=ECO:0000255"
"1109"	"P33151"	"SUBCELLULAR LOCATION: Cell junction {ECO:0000269|PubMed:20332120, ECO:0000269|PubMed:21183689}. Cell membrane {ECO:0000269|PubMed:15980433, ECO:0000305|PubMed:20332120}; Single-pass type I membrane protein {ECO:0000305|PubMed:20332120}. Note=Found at cell-cell boundaries and probably at cell-matrix boundaries. KRIT1 and CDH5 reciprocally regulate their localization to endothelial cell-cell junctions. {ECO:0000269|PubMed:20332120}."	NA	"TOPO_DOM 48..599; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 621..784; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 600..620; /note=Helical; /evidence=ECO:0000255"
"1110"	"P55285"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 54..615; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 637..790; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 616..636; /note=Helical; /evidence=ECO:0000255"
"1153"	"Q9BUF7"	"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:12527193, ECO:0000269|PubMed:12771187, ECO:0000269|PubMed:14718572}; Single-pass type I membrane protein {ECO:0000255}. Cell junction, tight junction {ECO:0000269|PubMed:12527193}. Note=Localizes primarily to the apical membrane with a small fraction in the upper part of tight junctions of epithelial cells. {ECO:0000269|PubMed:14718572}."	NA	"TOPO_DOM 27..59; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 81..120; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 60..80; /note=Helical; /evidence=ECO:0000255"
"1161"	"Q6UVK1"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q00657}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q00657}; Extracellular side {ECO:0000250|UniProtKB:Q00657}. Apical cell membrane {ECO:0000250|UniProtKB:Q00657}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q00657}; Extracellular side {ECO:0000250|UniProtKB:Q00657}. Cell projection, lamellipodium membrane {ECO:0000250|UniProtKB:Q00657}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q00657}; Extracellular side {ECO:0000250|UniProtKB:Q00657}. Cell surface {ECO:0000250|UniProtKB:Q00657}. Note=Localized at the apical plasma membrane it relocalizes to the lamellipodia of astrocytoma upon phosphorylation by PRKCA. Localizes to the retraction fibers. Localizes to the plasma membrane of oligodendrocytes (By similarity). {ECO:0000250|UniProtKB:Q00657, ECO:0000250|UniProtKB:Q8VHY0}."	NA	"TOPO_DOM 30..2224; /note=Extracellular; /evidence=ECO:0000250|UniProtKB:Q00657; TOPO_DOM 2246..2322; /note=Cytoplasmic; /evidence=ECO:0000250|UniProtKB:Q00657"	"TRANSMEM 2225..2245; /note=Helical; /evidence=ECO:0000255"
"1167"	"P78423"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:9024663}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Processed fractalkine]: Secreted {ECO:0000269|PubMed:9024663}."	NA	"TOPO_DOM 25..341; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 363..397; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 342..362; /note=Helical; /evidence=ECO:0000255"
"1169"	"P78310"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:15533241}; Single-pass type I membrane protein {ECO:0000255}. Basolateral cell membrane {ECO:0000269|PubMed:11316797, ECO:0000269|PubMed:12021372, ECO:0000269|PubMed:12297051, ECO:0000269|PubMed:15364909}; Single-pass type I membrane protein {ECO:0000255}. Cell junction, tight junction {ECO:0000269|PubMed:11734628, ECO:0000269|PubMed:12297051}. Cell junction, adherens junction {ECO:0000269|PubMed:12297051}. Note=In epithelial cells localizes to the apical junction complex composed of tight and adherens junctions (PubMed:12297051). In airway epithelial cells localized to basolateral membrane but not to apical surface (PubMed:11316797). {ECO:0000269|PubMed:11316797, ECO:0000269|PubMed:12297051}.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000269|PubMed:14978041}.; SUBCELLULAR LOCATION: [Isoform 4]: Secreted {ECO:0000269|PubMed:14978041}.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted {ECO:0000269|PubMed:14978041}."	NA	"TOPO_DOM 20..237; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 259..365; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 238..258; /note=Helical; /evidence=ECO:0000255"
"1174"	"Q96JQ0"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Note=In the embryonic cortex, FAT4 and DCHS1 accumulated at the cell-cell boundaries located apical to the adherens junction. {ECO:0000250}."	NA	"TOPO_DOM 43..2940; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 2962..3298; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 2941..2961; /note=Helical; /evidence=ECO:0000255"
"1178"	"Q08345"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 4]: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 21..417; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 439..913; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 418..438; /note=Helical; /evidence=ECO:0000255"
"1179"	"Q16832"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18201965, ECO:0000269|PubMed:20223752, ECO:0000269|PubMed:9659899}; Single-pass type I membrane protein {ECO:0000269|PubMed:18201965, ECO:0000269|PubMed:20223752, ECO:0000269|PubMed:9659899}."	NA	"TOPO_DOM 22..399; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 422..855; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 400..421; /note=Helical; /evidence=ECO:0000255"
"1188"	"O00548"	"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:Q61483}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q61483}. Cell junction, adherens junction {ECO:0000250|UniProtKB:Q61483}. Membrane raft {ECO:0000250|UniProtKB:Q61483}. Note=Distributed around adherens junction in the apical endfeet through interactions with MAGI1. {ECO:0000250|UniProtKB:Q61483}."	NA	"TOPO_DOM 18..545; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 569..723; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 546..568; /note=Helical; /evidence=ECO:0000255"
"1199"	"Q02487"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21062920}; Single-pass type I membrane protein {ECO:0000269|PubMed:21062920}. Cell junction, desmosome {ECO:0000269|PubMed:21062920}."	NA	"TOPO_DOM 136..694; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 716..901; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 695..715; /note=Helical; /evidence=ECO:0000255"
"1200"	"Q14574"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Cell junction, desmosome."	NA	"TOPO_DOM 136..690; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 712..896; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 691..711; /note=Helical; /evidence=ECO:0000255"
"1202"	"Q14126"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:31402609}; Single-pass type I membrane protein. Cell junction, desmosome {ECO:0000269|PubMed:31402609}."	NA	"TOPO_DOM 50..609; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 635..1118; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 610..634; /note=Helical; /evidence=ECO:0000255"
"1207"	"Q19T08"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Cytoplasm."	NA	"TOPO_DOM 25..124; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 146..205; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 125..145; /note=Helical; /evidence=ECO:0000255"
"1208"	"Q9HAV5"	"SUBCELLULAR LOCATION: Membrane; Single-pass type III membrane protein."	NA	"TOPO_DOM 1..138; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 160..297; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 139..159; /note=Helical; Signal-anchor for type III membrane protein; /evidence=ECO:0000255"
"1215"	"P00533"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17182860, ECO:0000269|PubMed:20462955, ECO:0000269|PubMed:23589287, ECO:0000269|PubMed:27153536, ECO:0000269|PubMed:2790960}; Single-pass type I membrane protein {ECO:0000269|PubMed:27153536}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:27153536}; Single-pass type I membrane protein. Golgi apparatus membrane; Single-pass type I membrane protein. Nucleus membrane; Single-pass type I membrane protein. Endosome {ECO:0000269|PubMed:17182860, ECO:0000269|PubMed:27153536}. Endosome membrane. Nucleus {ECO:0000269|PubMed:17115032, ECO:0000269|PubMed:17909029, ECO:0000269|PubMed:20551055, ECO:0000269|PubMed:20674546}. Note=In response to EGF, translocated from the cell membrane to the nucleus via Golgi and ER (PubMed:20674546, PubMed:17909029). Endocytosed upon activation by ligand (PubMed:2790960, PubMed:17182860, PubMed:27153536, PubMed:17909029). Colocalized with GPER1 in the nucleus of estrogen agonist-induced cancer-associated fibroblasts (CAF) (PubMed:20551055). {ECO:0000269|PubMed:17182860, ECO:0000269|PubMed:17909029, ECO:0000269|PubMed:20674546, ECO:0000269|PubMed:27153536, ECO:0000269|PubMed:2790960}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted."	NA	"TOPO_DOM 25..645; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 669..1210; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 646..668; /note=Helical; /evidence=ECO:0000255"
"1218"	"Q6UXG2"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21072319, ECO:0000269|PubMed:26045166}; Single-pass type I membrane protein {ECO:0000269|PubMed:21072319}. Late endosome membrane {ECO:0000269|PubMed:21072319}; Single-pass type I membrane protein {ECO:0000269|PubMed:21072319}. Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:21072319}; Single-pass type I membrane protein {ECO:0000269|PubMed:21072319}. Lysosome membrane {ECO:0000269|PubMed:21072319}; Single-pass membrane protein {ECO:0000269|PubMed:21072319}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:26045166}; Single-pass type I membrane protein {ECO:0000269|PubMed:21072319}."	NA	"TOPO_DOM 42..910; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 932..1013; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 911..931; /note=Helical; /evidence=ECO:0000255"
"1219"	"P0C7U0"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}. Cell projection, dendrite {ECO:0000250}. Note=Localizes to excitatory synapses onto somatostatin (Sst)-containing oriens-lacunosum moleculare (O-LM) interneurons. {ECO:0000250}."	NA	"TOPO_DOM 28..418; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 440..828; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 419..439; /note=Helical; /evidence=ECO:0000255"
"1229"	"P16422"	"SUBCELLULAR LOCATION: Lateral cell membrane {ECO:0000269|PubMed:15195135, ECO:0000269|PubMed:16054130, ECO:0000269|PubMed:19785009}; Single-pass type I membrane protein {ECO:0000269|PubMed:16054130}. Cell junction, tight junction {ECO:0000269|PubMed:16054130}. Note=Colocalizes with CLDN7 at the lateral cell membrane and tight junction. {ECO:0000269|PubMed:16054130}."	NA	"TOPO_DOM 24..265; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 289..314; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 266..288; /note=Helical; /evidence=ECO:0000255"
"1230"	"P29317"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18794797, ECO:0000269|PubMed:19573808, ECO:0000269|PubMed:20223987, ECO:0000269|PubMed:20861311, ECO:0000269|PubMed:34067457}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, ruffle membrane {ECO:0000269|PubMed:19573808}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, lamellipodium membrane {ECO:0000269|PubMed:19573808}; Single-pass type I membrane protein {ECO:0000255}. Cell junction, focal adhesion {ECO:0000269|PubMed:10655584}. Note=Present at regions of cell-cell contacts but also at the leading edge of migrating cells (PubMed:19573808, PubMed:20861311). Relocates from the plasma membrane to the cytoplasmic and perinuclear regions in cancer cells (PubMed:18794797). {ECO:0000269|PubMed:18794797, ECO:0000269|PubMed:19573808, ECO:0000269|PubMed:20861311, ECO:0000269|PubMed:26158630}."	NA	"TOPO_DOM 24..537; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 559..976; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 538..558; /note=Helical; /evidence=ECO:0000255"
"1231"	"P29320"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:11870224}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted {ECO:0000269|PubMed:21135139}."	NA	"TOPO_DOM 21..541; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 566..983; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 542..565; /note=Helical; /evidence=ECO:0000255"
"1232"	"P54762"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18034775}; Single-pass type I membrane protein {ECO:0000269|PubMed:18034775}. Early endosome membrane {ECO:0000269|PubMed:18034775}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q8CBF3}."	NA	"TOPO_DOM 18..540; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 564..984; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 541..563; /note=Helical; /evidence=ECO:0000255"
